Index	higherClassification
Viruses	.*?\|pisoniviricetes\|.*?
Tetrapoda	.*?\|Pitheciidae\|.*?
Viruses	.*?\|Pithoviridae\|.*?
Angiosperms	.*?\|Pittosporaceae\|.*?
Plants	.*?\|Pityoradix\|.*?
Gymnosperms	.*?\|Pityospermum\|.*?
Vertebrata	.*?\|Placodermi\|.*?
Vertebrata	.*?\|Placodermiomorphi\|.*?
Animals	.*?\|Placozoa\|.*?
Bryophytes	.*?\|Plagiochilaceae\|.*?
Pteridophytes	.*?\|Plagiogyriaceae\|.*?
Bryophytes	.*?\|Plagiotheciaceae\|.*?
Arthropoda	.*?\|Planaterga\|(.*?\|)?Bunodes\|.*?
Arthropoda	.*?\|Planaterga\|$
Bacteria	.*?\|Planctomycetes\|.*?
Bacteria	.*?\|Planctomycetota\|.*?
Rhodophyta	.*?\|Plantae\|(.*?\|)?Acanthina\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Actaea\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Adonis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Aethusa\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Agarites\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Aira\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Alcyonium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Alopecurus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Amaryllis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Anabara\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Anabasis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Anabathra\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Anemone\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Angelica\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Angiotheca\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Anomalochara\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Antrosphaera\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Aphanes\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Aphlebia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Apium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Apluda\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Arachis\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Archaeophyton\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Arctopodium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Arctotis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Arenaria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Arethusa\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Aretia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Arnica\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Arum\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Aspidion\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Aspidites\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Asplenites\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Asterodiscus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Atractylis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Auerbachia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Austrella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Avena\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Bacca\|.*?
Bacteria	.*?\|Plantae\|(.*?\|)?Baicalia\|.*?
Bryophytes	.*?\|Plantae\|(.*?\|)?Bassania\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Bellonia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Beta\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Bidens\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Bornia\|.*?
Bacteria	.*?\|Plantae\|(.*?\|)?Brachydactylus\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Brandonia\|.*?
Bryophytes	.*?\|Plantae\|(.*?\|)?Braunia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Bretonia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Breynia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Brightonia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Broggeria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Brunia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Buchnera\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Burmannia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cactus\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Calamites\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Calendula\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cameraria\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Camptophyllum\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Caryophyllus\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Caulopsis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Celsia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Ceramites\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cerbera\|.*?
Bryophytes	.*?\|Plantae\|(.*?\|)?Ceuthospora\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Chaetophorites\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Chamaecyparites\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Charpentieria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cheiranthus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Chelidonium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Chelone\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Chironia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Chondrilla\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Chrysocoma\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cichorium\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Cladiscus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Claytonia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Clypeola\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cochlearia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Columnaria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Columnea\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Conostoma\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Corallinites\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Corbularia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Coris\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cornutia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Coronilla\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Coronostoma\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cotyledon\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Crambe\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Crassinervia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Crassula\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Crescentia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Cressa\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Crinitella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Crucianella\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Curionia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Cylindrites\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Daphnites\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Dechenia\|.*?
Bacteria	.*?\|Plantae\|(.*?\|)?Dendractis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Dendroides\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Dentaria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Dicliptera\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Digitalis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Diplocyma\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Diplotesta\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Disorus\|.*?
Rhodophyta	.*?\|Plantae\|(.*?\|)?Dobrogeites\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Drepanolepis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Drupa\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Dryas\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Echinophora\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Echinops\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Echinosphaeridium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Elephantopus\|.*?
Rhodophyta	.*?\|Plantae\|(.*?\|)?Erbina\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Erica\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Erinaceus\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Estherella\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Estomia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Eudorina\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Euryphyllum\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Fritillaria\|.*?
Bryophytes	.*?\|Plantae\|(.*?\|)?Fucoides\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Fumaria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Galenia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Galeopsis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Gaudrya\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Genista\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Gerardia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Gesneria\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Gilbertina\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Glaux\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Globularia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Gnidia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Gronovia\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Gyrodendron\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Halleria\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Halymenites\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Haploporella\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Heleniella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Helicteres\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Hellia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Hemisphaerium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Hermannia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Hippocrepis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Hirtella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Holstia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Homoxylon\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Houstonia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Hugonia\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Hungerfordia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Hydrodictyopsis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Hyssopus\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Idiophyllum\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Indotheca\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Isatis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Isnardia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Ixia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Janenschia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Kachchhia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Kaempferia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Karreria\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Kirchneriella\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Koraia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lachnaea\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lagurus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lathyrus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lawsonia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Leitneria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lepidium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Leptonema\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Lillia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Linnaea\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lobelia\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Loperia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lotus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lycopsis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Lycopus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Malpighia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Mamillaria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Mandragora\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Mantellia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Marcgravia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Mastopora\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Melanthium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Melissa\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Melochia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Mentzelia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Meyerella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Micropus\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Microspora\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Milium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Mitchella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Mitella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Monarda\|.*?
Bacteria	.*?\|Plantae\|(.*?\|)?Monostychia\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Moreauia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Morina\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Myelophycus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Nama\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Napaea\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Nepeta\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Nicolia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Nigella\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Nulliporites\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Oligochaeta\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Ornithopus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Ortega\|.*?
Life	.*?\|Plantae\|(.*?\|)?Ortonella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Palaeorchis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Parka\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Parkinsonia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Pastillus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Pastinaca\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Phacites\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Phycoidella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Phyllis\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Pila\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Pinguicula\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Plinia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Plumbago\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Polymnia\|.*?
Bacteria	.*?\|Plantae\|(.*?\|)?Protospira\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Prunella\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Pseudotorellia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Psilainaperturites\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Psilospora\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Pterygota\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Pulmonaria\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Punica\|.*?
Rhodophyta	.*?\|Plantae\|(.*?\|)?Pustularia\|.*?
Life	.*?\|Plantae\|(.*?\|)?Quilonia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Rabdotus\|.*?
Bacteria	.*?\|Plantae\|(.*?\|)?Ramulus\|.*?
Protists	.*?\|Plantae\|(.*?\|)?Retiphycus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Rhexia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Rhizonium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Rhopalophyllum\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Richardia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Riedelia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Rondeletia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Rosenbuschia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Ruellia\|.*?
Bryophytes	.*?\|Plantae\|(.*?\|)?Salairia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Salicornia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Salix\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Samyda\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Sanguinaria\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Sardoa\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Sarracenia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Satyrium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Sauvagesia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Schilderia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Schroederia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Scolymus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Scoparia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Scorpiurus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Scutellaria\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Senia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Serratula\|.*?
Bryophytes	.*?\|Plantae\|(.*?\|)?Sewardiella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Sida\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Silene\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Silphidium\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Soleniopsis\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Solenophyllum\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Solidago\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Sorodiscus\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Sparganum\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Sphaerellopsis\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Sphaerocystis\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Spongia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Squamularia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Stellera\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Stenophyllum\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Sterzelia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Stewartia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Stricklandia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Strobilus\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Strzeleckia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Subularia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Sycophyllum\|.*?
Pteridophytes	.*?\|Plantae\|(.*?\|)?Tancrea\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Thapsia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Thea\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Theobroma\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Thesium\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Thomsonia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Thonia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Thymbra\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Thymus\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Tiarella\|.*?
Gymnosperms	.*?\|Plantae\|(.*?\|)?Tomia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Tongshania\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Trachelium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Tragopogon\|.*?
Fungi	.*?\|Plantae\|(.*?\|)?Traquairia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Trifolium\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Trigonella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Trigoniaceae\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Trochiscia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Tulipa\|.*?
Bacteria	.*?\|Plantae\|(.*?\|)?Umbellula\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Uralella\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Uronema\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Vella\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Villersia\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Viola\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Volvulina\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Waltheria\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Wattia\|.*?
Chlorophyta	.*?\|Plantae\|(.*?\|)?Westella\|.*?
Angiosperms	.*?\|Plantae\|(.*?\|)?Wilkinsonia\|.*?
Plants	.*?\|Plantae\|(.*?\|)?Xenostrobus\|.*?
Plants	.*?\|Plantae\|$
Plants	.*?\|Plantae\|Jordania\|.*?
Angiosperms	.*?\|Plantaginaceae\|.*?
Viruses	.*?\|Plasmaviridae\|.*?
Protists	.*?\|Plasmodiophoraceae\|.*?
Protists	.*?\|Plasmodiophoromycota\|.*?
Protists	.*?\|Plasmodium\|.*?
Tetrapoda	.*?\|Platanistidae\|.*?
Diptera	.*?\|Platycorion\|.*?
Fungi	.*?\|Platygloeaceae\|.*?
Flatworms	.*?\|Platyhelminthes\|.*?
Gymnosperms	.*?\|Platylepidium\|.*?
Gymnosperms	.*?\|Platypeuce\|.*?
Protists	.*?\|Platysulcus\|.*?
Animals	.*?\|Platyzoa\|$
Vertebrata	.*?\|Plectrodus\|.*?
Angiosperms	.*?\|Pleioclinis\|.*?
Chlorophyta	.*?\|Pleodorina\|.*?
Fungi	.*?\|Pleosporaceae\|.*?
Fungi	.*?\|Pleosporales incertae sedis\|.*?
Plants	.*?\|Plesiocapparis\|.*?
Insecta	.*?\|Plesiodonatoptera\|$
Tetrapoda	.*?\|Plesiosauria\|.*?
Bacteria	.*?\|Pleurocapsites\|.*?
Actinopterygii	.*?\|Pleuronectiformes\|.*?
Bryophytes	.*?\|Pleuroziaceae\|.*?
Rhodophyta	.*?\|Plexa\|.*?
Animals	.*?\|Plexus\|.*?
Gymnosperms	.*?\|Plicarizamites\|.*?
Plants	.*?\|Plicatipollenites\|.*?
Plants	.*?\|Plinthiotheca\|.*?
Plants	.*?\|Plocarites\|.*?
Angiosperms	.*?\|Plumbaginaceae\|.*?
Angiosperms	.*?\|Plumeria\|.*?
Fungi	.*?\|Pluricellaesporites\|.*?
Angiosperms	.*?\|Poa\|.*?
Angiosperms	.*?\|Poaceae\|.*?
Angiosperms	.*?\|Poales\|.*?
Gymnosperms	.*?\|Podocarpaceae\|.*?
Gymnosperms	.*?\|Podocarpophyllum\|.*?
Tetrapoda	.*?\|Podocnemididae\|.*?
Angiosperms	.*?\|Podophyllum\|.*?
Angiosperms	.*?\|Podostemaceae\|.*?
Insecta	.*?\|Podurellae\|.*?
Collembola	.*?\|Poduromorpha\|.*?
Actinopterygii	.*?\|Poecilidae\|.*?
Gymnosperms	.*?\|Poecilitocaulon\|.*?
Plants	.*?\|Poecilitostachys\|.*?
Hemiptera	.*?\|Poecilometis\|.*?
Bacteria	.*?\|Poecilophycus\|.*?
Plants	.*?\|Poeciloxylon\|.*?
Angiosperms	.*?\|Poinciana\|.*?
Viruses	.*?\|pokkesviricetes\|.*?
Angiosperms	.*?\|Polemoniaceae\|.*?
Angiosperms	.*?\|Polianthes\|.*?
Bacteria	.*?\|Polyangiaceae\|.*?
Crustacea	.*?\|Polyascidae\|.*?
Plants	.*?\|Polybrevicolporites\|.*?
Trichoptera	.*?\|Polycentropodidae\|.*?
Protists	.*?\|Polycladolithus\|.*?
Angiosperms	.*?\|Polycnemum\|.*?
Protists	.*?\|Polycystina\|.*?
Viruses	.*?\|Polydnaviridae\|.*?
Viruses	.*?\|Polydnaviriformidae\|.*?
Chlorophyta	.*?\|Polyedriopsis\|.*?
Plants	.*?\|Polyforipites\|.*?
Angiosperms	.*?\|Polygalaceae\|.*?
Angiosperms	.*?\|Polygonaceae\|.*?
Plants	.*?\|Polygonocarpus\|.*?
Gastropoda	.*?\|Polygyrus\|.*?
Plants	.*?\|Polylophospermum\|.*?
Actinopterygii	.*?\|Polymixiiformes\|.*?
Viruses	.*?\|Polymycoviridae\|.*?
Insecta	.*?\|Polyneoptera\|$
Plecoptera	.*?\|Polyneoptera\|Plecoptera\|.*?
Viruses	.*?\|Polyomaviridae\|.*?
Insecta	.*?\|Polyorthoptera\|$
Mollusca	.*?\|Polyplacophora\|.*?
Pteridophytes	.*?\|Polypodiaceae\|.*?
Pteridophytes	.*?\|Polypodiopsida\|.*?
Fungi	.*?\|Polyporaceae\|.*?
Angiosperms	.*?\|Polypremum\|.*?
